date,ad_id,campaign_name,adset_name,ad_name,impressions,clicks,spend,conversions,thruplay,광고목적
2026-08-24,1873959487025618,[빙과_스틱바]_쫀득바_인지2_video,[멜론] 전세계에서일본에만_7.1W,[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰형_var6.릴스_1위강조.X_2P_문선정_260703_빙과_유영현_PV7bCcFl.mp4_[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰형_var6.릴스_1위강조.X_2P_문선정_260703_빙과_유영현,90,0,80.0,0,29,인지
2026-08-24,1874370072347921,[빙과_스틱바]_쫀득바_인지2_video,[멜론] 무디 파트너십 광고 (26년 10월까지만 활용 가능),leem_life_3XiF0QC7.mp4_leem_life,8550,0,13310.0,0,2407,인지
2026-08-24,1874147923598450,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 쫀득바2종_직원실수,AI Generated Video-3_[26.06]F_I_혼합_전환_쫀득바출시_혜택강조형__.배너_리얼쫀득바2종.직원실수.가격실수안내.최상급원물.__김유진_260630_빙과_홍정민.png,4,0,16.0,0,0,전환
2026-08-24,1873959649053697,[빙과_스틱바]_쫀득바_인지2_video,[멜론] 인물리뷰(2)_6.3W,[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_렉카형_var3.릴스_상단.조회수.X_2P_고가영_260612_빙과_김지연_o3Oil7XF.mp4_[26.06]F_V_JD멜_인지_쫀득바출시_인물리뷰형_렉카형_var3.릴스_상단.조회수.X_2P_고가영_260612_빙과_김지연,79,0,161.0,0,31,인지
2026-08-24,1874143129855473,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 수박BP_6.3W,[26.06]F_V_JD멜_전환_쫀득바출시_맛인지형_수박BP_main.릴스_반갈.X_1P_김유진_260619_빙과_정하얀_zmDawALF.mp4_[26.06]F_V_JD멜_전환_쫀득바출시_맛인지형_수박BP_main.릴스_반갈.X_1P_김유진_260619_빙과_정하얀,2,0,3.0,0,0,전환
2026-08-24,1874143129857521,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 수박BP_6.3W,Black Truffle Ham Series (10 packs)-Music_Refresh-2-6_[26.06]F_V_JD멜_전환_쫀득바출시_맛인지형_수박BP_main.릴스_반갈.X_1P_김유진_260619_빙과_정하얀,4,0,1.0,0,0,전환
2026-08-24,1874143145591890,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 컨비니BP_6.3W,블랙트러플 하몽 시리즈 - 라라스윗-Music_Refresh-2-5_[26.06]F_V_JD멜_전환_쫀득바출시_제조과정형_컨비니BP_var3.릴스_쫀득.X_1P_김유진_260619_빙과_정요한,3,1,12.0,0,0,전환
2026-08-24,1874147920258241,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 지인네고형_6.3W,AI Generated Video-1_FNZcdS_3_[26.06]F_V_JD멜_전환_쫀득바출시_네고형_지인네고형_main.릴스_본론.X_1P_김유진_260619_빙과_이수현,659,10,5202.0,0,0,전환
2026-08-24,1874211812197778,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] [26.08] 전환 재편집_노현경,Black Truffle Ham Series-Music_Refresh-0-8_[26.08]F_V_JD멜_전환_쫀득바출시_인물리뷰형_4050대세감_main.렉카_아빠가 사달라.(재)_스틱바P_황경원_260821_빙과_노현경.mp4,188,3,221.0,0,0,전환
2026-08-24,1874143135068513,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 수박BP_6.3W,Auto-generated-Add_Text_Sticker_Retrieve-1-2_[26.06]F_V_JD멜_전환_쫀득바출시_맛인지형_수박BP_main.릴스_반갈.X_1P_김유진_260619_빙과_정하얀,1,0,9.0,0,0,전환
2026-08-24,1873959488337921,[빙과_스틱바]_쫀득바_인지2_video,[멜론] 전세계에서일본에만_7.1W,[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰형_var3.릴스_상단.GS1등.X_2P_문선정_260703_빙과_유영현_8cUvPSAN.mp4_[26.07]F_V_JD멜_인지_쫀득바출시_인물리뷰형_인물리뷰형_var3.릴스_상단.GS1등.X_2P_문선정_260703_빙과_유영현,115,0,72.0,0,19,인지
2026-08-24,1874147923593618,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 쫀득바2종_직원실수,AI Generated Video-3_0ZFSb6_3_[26.06]F_I_혼합_전환_쫀득바출시_혜택강조형__.배너_리얼쫀득바2종.직원실수.가격실수안내.최상급원물.__김유진_260630_빙과_홍정민.png,470,8,356.0,0,0,전환
2026-08-24,1874030330240002,[빙과_스틱바]_쫀득바_인지2_video,[망고] 맛인지_6.3W,[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_맛인지형.인지_var4.릴스_혜택.진수.6월.수민PJ_2P_문선정_260619_빙과_김지연_6H8Mjtxm.mp4_[26.06]F_V_JD망_인지_쫀득바출시_맛인지형_맛인지형.인지_var4.릴스_혜택.진수.6월.수민PJ_2P_문선정_260619_빙과_김지연,120,0,175.0,0,41,인지
2026-08-24,1874147923594642,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 쫀득바2종_직원실수,AI Generated Video-2_[26.06]F_I_혼합_전환_쫀득바출시_혜택강조형__.배너_리얼쫀득바2종.직원실수.가격실수안내.최상급원물.__김유진_260630_빙과_홍정민.png,3,0,3.0,0,0,전환
2026-08-24,1874143123670354,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 지인네고형_6.3W,Black Truffle Ham Chips-Music_Refresh-1-2_XTRhrz_1_[26.06]F_V_JD멜_전환_쫀득바출시_네고형_지인네고형_var1.릴스_규모감.X_1P_김유진_260619_빙과_이수현,2,0,1.0,0,0,전환
2026-08-24,1874143005397410,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] [26.08] 전환 재편집_노현경,[26.08]F_V_JD멜_전환_쫀득바출시_인물리뷰형_4050대세감_var2.렉카_엄마아빠.(재)_스틱바P_황경원_260821_빙과_노현경_hEoLSObD.mp4_[26.08]F_V_JD멜_전환_쫀득바출시_인물리뷰형_4050대세감_var2.렉카_엄마아빠.(재)_스틱바P_황경원_260821_빙과_노현경.mp4,142,7,2600.0,0,0,전환
2026-08-24,1873959574894593,[빙과_스틱바]_쫀득바_인지2_video,[멜론] 써우리BP_6.4W,[26.06]F_V_JD멜_인지_쫀득바출시_맛인지형_맛인지형.인지_var2.릴스_품절대란.X_1P_문선정_260612_빙과_이수민_X4dmxg8T.mp4_[26.06]F_V_JD멜_인지_쫀득바출시_맛인지형_맛인지형.인지_var2.릴스_품절대란.X_1P_문선정_260612_빙과_이수민,297,0,937.0,0,205,인지
2026-08-24,1874147920258273,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 지인네고형_6.3W,AI Generated Video-3_[26.06]F_V_JD멜_전환_쫀득바출시_네고형_지인네고형_main.릴스_본론.X_1P_김유진_260619_빙과_이수현,576,5,235.0,0,0,전환
2026-08-24,1873959512707137,[빙과_스틱바]_쫀득바_인지2_video,[멜론] 일본원정템_7.1W,[26.07]F_V_JD멜_인지_쫀득바출시_신규BP_외부BP_var3.릴스_화내기.X_2P_문선정_260703_빙과_이하림_G6x0joRE.mp4_[26.07]F_V_JD멜_인지_쫀득바출시_신규BP_외부BP_var3.릴스_화내기.X_2P_문선정_260703_빙과_이하림,61,0,79.0,0,19,인지
2026-08-24,1874143151608034,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] AI_6.3W,Black Truffle Ham Chips-Music_Refresh-2-2_[26.06]F_V_JD멜_전환_쫀득바출시_기타_AI활용형_var2.릴스_악플 소구점 2개 .X_1P_이석영_260605_빙과_함주현,2,0,2.0,0,0,전환
2026-08-24,1874143149088049,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] AI_6.3W,[26.06]F_V_JD멜_전환_쫀득바출시_기타_AI활용형_main.릴스_악플.X_1P_이석영_260605_빙과_함주현_jrzqeVbW.MP4_[26.06]F_V_JD멜_전환_쫀득바출시_기타_AI활용형_main.릴스_악플.X_1P_이석영_260605_빙과_함주현,59,0,62.0,0,0,전환
2026-08-24,1874147923593650,[빙과_스틱바]_쫀득바_전환2_video,[멜론쫀득바] 쫀득바2종_직원실수,HighCostBau-v10033g50000d9vdo47og65q8gebe8gg_[26.06]F_I_혼합_전환_쫀득바출시_혜택강조형__.배너_리얼쫀득바2종.직원실수.가격실수안내.최상급원물.__김유진_260630_빙과_홍정민.png,3,0,3.0,0,0,전환
